project_id,project_name,sector,ministry,implementing_agency,start_date,planned_end_date,update_date,original_cost,revised_cost,expenditure_to_date,physical_progress_pct,milestones_planned,milestones_completed,delay_cause,status
P0561,Railways Infrastructure Project 561,Railways,Ministry of Railways,Agency Delta,2024-05-01,2026-08-01,2025-10-01,2198.26,3383.48,2071.21,49.43,28,15,Weather,Delayed
P0562,Urban Development Infrastructure Project 562,Urban Development,Ministry of Housing and Urban Affairs,Agency Gamma,2024-07-01,2026-07-01,2024-07-01,2989.16,3000.15,262.33,10.61,28,3,None,On Track
P0562,Urban Development Infrastructure Project 562,Urban Development,Ministry of Housing and Urban Affairs,Agency Gamma,2024-07-01,2026-07-01,2024-08-01,2989.16,3011.14,450.04,17.86,28,4,None,On Track
P0562,Urban Development Infrastructure Project 562,Urban Development,Ministry of Housing and Urban Affairs,Agency Gamma,2024-07-01,2026-07-01,2024-09-01,2989.16,3022.14,368.49,11.86,28,4,None,On Track
P0562,Urban Development Infrastructure Project 562,Urban Development,Ministry of Housing and Urban Affairs,Agency Gamma,2024-07-01,2026-07-01,2024-10-01,2989.16,3033.13,661.82,24.82,28,6,None,On Track
P0562,Urban Development Infrastructure Project 562,Urban Development,Ministry of Housing and Urban Affairs,Agency Gamma,2024-07-01,2026-07-01,2024-11-01,2989.16,3044.13,593.19,28.57,28,7,None,On Track
P0562,Urban Development Infrastructure Project 562,Urban Development,Ministry of Housing and Urban Affairs,Agency Gamma,2024-07-01,2026-07-01,2024-12-01,2989.16,3055.12,788.45,30.91,28,7,None,On Track
P0562,Urban Development Infrastructure Project 562,Urban Development,Ministry of Housing and Urban Affairs,Agency Gamma,2024-07-01,2026-07-01,2025-01-01,2989.16,3066.11,919.31,35.94,28,8,None,On Track
P0562,Urban Development Infrastructure Project 562,Urban Development,Ministry of Housing and Urban Affairs,Agency Gamma,2024-07-01,2026-07-01,2025-02-01,2989.16,3077.11,1345.44,38.85,28,12,None,On Track
P0562,Urban Development Infrastructure Project 562,Urban Development,Ministry of Housing and Urban Affairs,Agency Gamma,2024-07-01,2026-07-01,2025-03-01,2989.16,3088.1,1146.19,32.73,28,9,None,On Track
P0562,Urban Development Infrastructure Project 562,Urban Development,Ministry of Housing and Urban Affairs,Agency Gamma,2024-07-01,2026-07-01,2025-04-01,2989.16,3099.1,1222.11,42.24,28,12,None,On Track
P0562,Urban Development Infrastructure Project 562,Urban Development,Ministry of Housing and Urban Affairs,Agency Gamma,2024-07-01,2026-07-01,2025-05-01,2989.16,3110.09,1690.65,50.14,28,13,None,On Track
P0562,Urban Development Infrastructure Project 562,Urban Development,Ministry of Housing and Urban Affairs,Agency Gamma,2024-07-01,2026-07-01,2025-06-01,2989.16,3121.08,1684.03,51.54,28,13,None,On Track
P0562,Urban Development Infrastructure Project 562,Urban Development,Ministry of Housing and Urban Affairs,Agency Gamma,2024-07-01,2026-07-01,2025-07-01,2989.16,3132.08,1762.65,59.63,28,18,None,On Track
P0562,Urban Development Infrastructure Project 562,Urban Development,Ministry of Housing and Urban Affairs,Agency Gamma,2024-07-01,2026-07-01,2025-08-01,2989.16,3143.07,2046.34,67.31,28,18,None,On Track
P0562,Urban Development Infrastructure Project 562,Urban Development,Ministry of Housing and Urban Affairs,Agency Gamma,2024-07-01,2026-07-01,2025-09-01,2989.16,3154.07,2064.88,65.87,28,17,None,On Track
P0562,Urban Development Infrastructure Project 562,Urban Development,Ministry of Housing and Urban Affairs,Agency Gamma,2024-07-01,2026-07-01,2025-10-01,2989.16,3165.06,2074.37,69.98,28,21,None,On Track
P0562,Urban Development Infrastructure Project 562,Urban Development,Ministry of Housing and Urban Affairs,Agency Gamma,2024-07-01,2026-07-01,2025-11-01,2989.16,3176.06,2626.19,78.64,28,23,None,On Track
P0562,Urban Development Infrastructure Project 562,Urban Development,Ministry of Housing and Urban Affairs,Agency Gamma,2024-07-01,2026-07-01,2025-12-01,2989.16,3187.05,2469.95,80.23,28,21,None,On Track
P0563,Railways Infrastructure Project 563,Railways,Ministry of Railways,Agency Delta,2024-01-01,2026-02-01,2024-01-01,1970.79,2026.44,374.57,3.0,23,1,Administrative approval,Delayed
P0563,Railways Infrastructure Project 563,Railways,Ministry of Railways,Agency Delta,2024-01-01,2026-02-01,2024-02-01,1970.79,2082.09,435.32,3.0,23,0,Material shortage,Delayed
P0563,Railways Infrastructure Project 563,Railways,Ministry of Railways,Agency Delta,2024-01-01,2026-02-01,2024-03-01,1970.79,2137.74,578.95,3.0,23,0,Land acquisition,Delayed
P0563,Railways Infrastructure Project 563,Railways,Ministry of Railways,Agency Delta,2024-01-01,2026-02-01,2024-04-01,1970.79,2193.39,529.35,3.0,23,0,Administrative approval,Delayed
P0563,Railways Infrastructure Project 563,Railways,Ministry of Railways,Agency Delta,2024-01-01,2026-02-01,2024-05-01,1970.79,2249.04,351.35,3.0,23,0,Land acquisition,Watch
P0563,Railways Infrastructure Project 563,Railways,Ministry of Railways,Agency Delta,2024-01-01,2026-02-01,2024-06-01,1970.79,2304.69,580.7,3.0,23,0,Funding issue,Watch
P0563,Railways Infrastructure Project 563,Railways,Ministry of Railways,Agency Delta,2024-01-01,2026-02-01,2024-07-01,1970.79,2360.34,755.89,15.37,23,5,Weather,Watch
P0563,Railways Infrastructure Project 563,Railways,Ministry of Railways,Agency Delta,2024-01-01,2026-02-01,2024-08-01,1970.79,2415.99,738.99,11.17,23,1,Administrative approval,Delayed
P0563,Railways Infrastructure Project 563,Railways,Ministry of Railways,Agency Delta,2024-01-01,2026-02-01,2024-09-01,1970.79,2471.64,624.52,13.62,23,4,Material shortage,Delayed
P0563,Railways Infrastructure Project 563,Railways,Ministry of Railways,Agency Delta,2024-01-01,2026-02-01,2024-10-01,1970.79,2527.29,1093.28,29.33,23,7,Funding issue,Watch
P0563,Railways Infrastructure Project 563,Railways,Ministry of Railways,Agency Delta,2024-01-01,2026-02-01,2024-11-01,1970.79,2582.94,900.3,19.43,23,3,Administrative approval,Delayed
P0563,Railways Infrastructure Project 563,Railways,Ministry of Railways,Agency Delta,2024-01-01,2026-02-01,2024-12-01,1970.79,2638.59,1211.51,27.12,23,6,Funding issue,Watch
P0563,Railways Infrastructure Project 563,Railways,Ministry of Railways,Agency Delta,2024-01-01,2026-02-01,2025-01-01,1970.79,2694.24,1397.7,29.24,23,6,Administrative approval,Delayed
P0563,Railways Infrastructure Project 563,Railways,Ministry of Railways,Agency Delta,2024-01-01,2026-02-01,2025-02-01,1970.79,2749.89,1945.26,47.77,23,9,Land acquisition,Delayed
P0563,Railways Infrastructure Project 563,Railways,Ministry of Railways,Agency Delta,2024-01-01,2026-02-01,2025-03-01,1970.79,2805.54,1992.0,45.6,23,10,Administrative approval,Delayed
P0563,Railways Infrastructure Project 563,Railways,Ministry of Railways,Agency Delta,2024-01-01,2026-02-01,2025-04-01,1970.79,2861.19,1759.69,44.77,23,10,Administrative approval,Delayed
P0563,Railways Infrastructure Project 563,Railways,Ministry of Railways,Agency Delta,2024-01-01,2026-02-01,2025-05-01,1970.79,2916.85,2052.91,47.4,23,8,Funding issue,Delayed
P0563,Railways Infrastructure Project 563,Railways,Ministry of Railways,Agency Delta,2024-01-01,2026-02-01,2025-06-01,1970.79,2972.5,1923.43,53.58,23,11,Administrative approval,Delayed
P0564,Railways Infrastructure Project 564,Railways,Ministry of Railways,Agency Alpha,2024-09-01,2026-09-01,2024-09-01,4458.25,4455.84,255.59,5.41,15,0,None,On Track
P0564,Railways Infrastructure Project 564,Railways,Ministry of Railways,Agency Alpha,2024-09-01,2026-09-01,2024-10-01,4458.25,4453.44,492.58,9.6,15,0,None,On Track
P0564,Railways Infrastructure Project 564,Railways,Ministry of Railways,Agency Alpha,2024-09-01,2026-09-01,2024-11-01,4458.25,4451.03,280.58,8.06,15,2,None,On Track
P0564,Railways Infrastructure Project 564,Railways,Ministry of Railways,Agency Alpha,2024-09-01,2026-09-01,2024-12-01,4458.25,4448.62,492.31,14.78,15,1,None,On Track
P0564,Railways Infrastructure Project 564,Railways,Ministry of Railways,Agency Alpha,2024-09-01,2026-09-01,2025-01-01,4458.25,4446.22,1047.1,19.04,15,2,None,On Track
P0564,Railways Infrastructure Project 564,Railways,Ministry of Railways,Agency Alpha,2024-09-01,2026-09-01,2025-02-01,4458.25,4443.81,990.1,22.66,15,3,None,On Track
P0564,Railways Infrastructure Project 564,Railways,Ministry of Railways,Agency Alpha,2024-09-01,2026-09-01,2025-03-01,4458.25,4441.4,1374.44,31.44,15,4,None,On Track
P0564,Railways Infrastructure Project 564,Railways,Ministry of Railways,Agency Alpha,2024-09-01,2026-09-01,2025-04-01,4458.25,4438.99,1703.82,37.26,15,4,None,On Track
P0564,Railways Infrastructure Project 564,Railways,Ministry of Railways,Agency Alpha,2024-09-01,2026-09-01,2025-05-01,4458.25,4436.59,1828.97,40.68,15,5,None,On Track
P0564,Railways Infrastructure Project 564,Railways,Ministry of Railways,Agency Alpha,2024-09-01,2026-09-01,2025-06-01,4458.25,4434.18,2196.48,49.78,15,7,None,On Track
P0564,Railways Infrastructure Project 564,Railways,Ministry of Railways,Agency Alpha,2024-09-01,2026-09-01,2025-07-01,4458.25,4431.77,2064.05,47.49,15,7,None,On Track
P0564,Railways Infrastructure Project 564,Railways,Ministry of Railways,Agency Alpha,2024-09-01,2026-09-01,2025-08-01,4458.25,4429.37,2262.58,48.85,15,6,None,On Track
P0564,Railways Infrastructure Project 564,Railways,Ministry of Railways,Agency Alpha,2024-09-01,2026-09-01,2025-09-01,4458.25,4426.96,2612.14,59.81,15,11,None,On Track
P0564,Railways Infrastructure Project 564,Railways,Ministry of Railways,Agency Alpha,2024-09-01,2026-09-01,2025-10-01,4458.25,4424.55,2975.32,64.28,15,9,None,On Track
P0564,Railways Infrastructure Project 564,Railways,Ministry of Railways,Agency Alpha,2024-09-01,2026-09-01,2025-11-01,4458.25,4422.14,3131.27,68.53,15,8,None,On Track
P0564,Railways Infrastructure Project 564,Railways,Ministry of Railways,Agency Alpha,2024-09-01,2026-09-01,2025-12-01,4458.25,4419.74,2840.26,67.05,15,9,None,On Track
P0564,Railways Infrastructure Project 564,Railways,Ministry of Railways,Agency Alpha,2024-09-01,2026-09-01,2026-01-01,4458.25,4417.33,3295.87,73.06,15,12,None,On Track
P0564,Railways Infrastructure Project 564,Railways,Ministry of Railways,Agency Alpha,2024-09-01,2026-09-01,2026-02-01,4458.25,4414.92,3688.25,79.82,15,10,None,On Track
P0565,Transport Infrastructure Project 565,Transport,Ministry of Road Transport,Agency Gamma,2024-12-01,2027-03-01,2024-12-01,2454.69,2472.32,345.89,3.0,19,1,Weather,Delayed
P0565,Transport Infrastructure Project 565,Transport,Ministry of Road Transport,Agency Gamma,2024-12-01,2027-03-01,2025-01-01,2454.69,2489.95,460.24,4.83,19,0,None,On Track
P0565,Transport Infrastructure Project 565,Transport,Ministry of Road Transport,Agency Gamma,2024-12-01,2027-03-01,2025-02-01,2454.69,2507.58,245.28,3.0,19,1,Weather,Delayed
P0565,Transport Infrastructure Project 565,Transport,Ministry of Road Transport,Agency Gamma,2024-12-01,2027-03-01,2025-03-01,2454.69,2525.21,645.67,12.17,19,3,Funding issue,Watch
P0565,Transport Infrastructure Project 565,Transport,Ministry of Road Transport,Agency Gamma,2024-12-01,2027-03-01,2025-04-01,2454.69,2542.84,562.1,14.64,19,2,Land acquisition,Delayed
P0565,Transport Infrastructure Project 565,Transport,Ministry of Road Transport,Agency Gamma,2024-12-01,2027-03-01,2025-05-01,2454.69,2560.47,589.66,17.21,19,3,None,On Track
P0565,Transport Infrastructure Project 565,Transport,Ministry of Road Transport,Agency Gamma,2024-12-01,2027-03-01,2025-06-01,2454.69,2578.1,576.79,15.65,19,2,Weather,Watch
P0565,Transport Infrastructure Project 565,Transport,Ministry of Road Transport,Agency Gamma,2024-12-01,2027-03-01,2025-07-01,2454.69,2595.73,962.8,29.05,19,5,Land acquisition,Watch
P0565,Transport Infrastructure Project 565,Transport,Ministry of Road Transport,Agency Gamma,2024-12-01,2027-03-01,2025-08-01,2454.69,2613.36,930.04,26.57,19,5,Administrative approval,Watch
P0565,Transport Infrastructure Project 565,Transport,Ministry of Road Transport,Agency Gamma,2024-12-01,2027-03-01,2025-09-01,2454.69,2630.99,1018.97,25.77,19,5,Land acquisition,Watch
P0565,Transport Infrastructure Project 565,Transport,Ministry of Road Transport,Agency Gamma,2024-12-01,2027-03-01,2025-10-01,2454.69,2648.62,1075.23,30.58,19,4,Funding issue,Watch
P0565,Transport Infrastructure Project 565,Transport,Ministry of Road Transport,Agency Gamma,2024-12-01,2027-03-01,2025-11-01,2454.69,2666.25,1418.0,43.58,19,6,Funding issue,Watch
P0565,Transport Infrastructure Project 565,Transport,Ministry of Road Transport,Agency Gamma,2024-12-01,2027-03-01,2025-12-01,2454.69,2683.88,1140.35,36.69,19,6,Material shortage,Watch
P0565,Transport Infrastructure Project 565,Transport,Ministry of Road Transport,Agency Gamma,2024-12-01,2027-03-01,2026-01-01,2454.69,2701.51,1550.02,42.83,19,6,Land acquisition,Delayed
P0565,Transport Infrastructure Project 565,Transport,Ministry of Road Transport,Agency Gamma,2024-12-01,2027-03-01,2026-02-01,2454.69,2719.14,1620.69,46.75,19,8,Funding issue,Watch
P0565,Transport Infrastructure Project 565,Transport,Ministry of Road Transport,Agency Gamma,2024-12-01,2027-03-01,2026-03-01,2454.69,2736.77,1782.19,56.7,19,10,Administrative approval,Watch
P0565,Transport Infrastructure Project 565,Transport,Ministry of Road Transport,Agency Gamma,2024-12-01,2027-03-01,2026-04-01,2454.69,2754.4,1809.15,60.23,19,11,None,On Track
P0565,Transport Infrastructure Project 565,Transport,Ministry of Road Transport,Agency Gamma,2024-12-01,2027-03-01,2026-05-01,2454.69,2772.04,2100.71,63.9,19,11,None,On Track
P0566,Transport Infrastructure Project 566,Transport,Ministry of Road Transport,Agency Epsilon,2025-04-01,2027-12-01,2025-04-01,4679.42,4718.44,481.78,3.0,22,0,Material shortage,Watch
P0566,Transport Infrastructure Project 566,Transport,Ministry of Road Transport,Agency Epsilon,2025-04-01,2027-12-01,2025-05-01,4679.42,4757.47,463.69,3.0,22,0,Funding issue,Delayed
P0566,Transport Infrastructure Project 566,Transport,Ministry of Road Transport,Agency Epsilon,2025-04-01,2027-12-01,2025-06-01,4679.42,4796.49,943.81,6.62,22,0,Funding issue,Delayed
P0566,Transport Infrastructure Project 566,Transport,Ministry of Road Transport,Agency Epsilon,2025-04-01,2027-12-01,2025-07-01,4679.42,4835.52,932.36,10.7,22,2,None,On Track
P0566,Transport Infrastructure Project 566,Transport,Ministry of Road Transport,Agency Epsilon,2025-04-01,2027-12-01,2025-08-01,4679.42,4874.54,1326.95,13.76,22,2,None,On Track
P0566,Transport Infrastructure Project 566,Transport,Ministry of Road Transport,Agency Epsilon,2025-04-01,2027-12-01,2025-09-01,4679.42,4913.57,844.49,11.77,22,3,Material shortage,Watch
P0566,Transport Infrastructure Project 566,Transport,Ministry of Road Transport,Agency Epsilon,2025-04-01,2027-12-01,2025-10-01,4679.42,4952.59,1422.76,14.88,22,4,Weather,Watch
P0566,Transport Infrastructure Project 566,Transport,Ministry of Road Transport,Agency Epsilon,2025-04-01,2027-12-01,2025-11-01,4679.42,4991.61,1736.64,19.99,22,4,Weather,Delayed
P0566,Transport Infrastructure Project 566,Transport,Ministry of Road Transport,Agency Epsilon,2025-04-01,2027-12-01,2025-12-01,4679.42,5030.64,1799.16,27.15,22,5,None,On Track
P0566,Transport Infrastructure Project 566,Transport,Ministry of Road Transport,Agency Epsilon,2025-04-01,2027-12-01,2026-01-01,4679.42,5069.66,1939.57,29.99,22,6,Land acquisition,Watch
P0566,Transport Infrastructure Project 566,Transport,Ministry of Road Transport,Agency Epsilon,2025-04-01,2027-12-01,2026-02-01,4679.42,5108.69,2416.12,32.57,22,8,None,On Track
P0566,Transport Infrastructure Project 566,Transport,Ministry of Road Transport,Agency Epsilon,2025-04-01,2027-12-01,2026-03-01,4679.42,5147.71,1862.14,31.11,22,6,Material shortage,Watch
P0566,Transport Infrastructure Project 566,Transport,Ministry of Road Transport,Agency Epsilon,2025-04-01,2027-12-01,2026-04-01,4679.42,5186.74,2256.76,34.45,22,7,Funding issue,Watch
P0566,Transport Infrastructure Project 566,Transport,Ministry of Road Transport,Agency Epsilon,2025-04-01,2027-12-01,2026-05-01,4679.42,5225.76,2347.74,33.81,22,8,Material shortage,Delayed
P0566,Transport Infrastructure Project 566,Transport,Ministry of Road Transport,Agency Epsilon,2025-04-01,2027-12-01,2026-06-01,4679.42,5264.79,2978.17,42.65,22,9,Weather,Watch
P0566,Transport Infrastructure Project 566,Transport,Ministry of Road Transport,Agency Epsilon,2025-04-01,2027-12-01,2026-07-01,4679.42,5303.81,2756.25,40.96,22,9,Administrative approval,Delayed
P0566,Transport Infrastructure Project 566,Transport,Ministry of Road Transport,Agency Epsilon,2025-04-01,2027-12-01,2026-08-01,4679.42,5342.84,3330.38,51.27,22,10,None,On Track
P0566,Transport Infrastructure Project 566,Transport,Ministry of Road Transport,Agency Epsilon,2025-04-01,2027-12-01,2026-09-01,4679.42,5381.86,3259.83,55.32,22,12,None,On Track
P0567,Urban Development Infrastructure Project 567,Urban Development,Ministry of Housing and Urban Affairs,Agency Alpha,2024-06-01,2026-12-01,2024-06-01,4628.54,4643.08,487.0,3.0,28,1,Material shortage,Watch
P0567,Urban Development Infrastructure Project 567,Urban Development,Ministry of Housing and Urban Affairs,Agency Alpha,2024-06-01,2026-12-01,2024-07-01,4628.54,4657.62,672.96,3.0,28,2,None,On Track
P0567,Urban Development Infrastructure Project 567,Urban Development,Ministry of Housing and Urban Affairs,Agency Alpha,2024-06-01,2026-12-01,2024-08-01,4628.54,4672.17,655.46,3.0,28,0,Funding issue,Watch
P0567,Urban Development Infrastructure Project 567,Urban Development,Ministry of Housing and Urban Affairs,Agency Alpha,2024-06-01,2026-12-01,2024-09-01,4628.54,4686.71,783.35,3.0,28,0,None,On Track
P0567,Urban Development Infrastructure Project 567,Urban Development,Ministry of Housing and Urban Affairs,Agency Alpha,2024-06-01,2026-12-01,2024-10-01,4628.54,4701.25,1232.13,15.19,28,3,Land acquisition,Watch
P0567,Urban Development Infrastructure Project 567,Urban Development,Ministry of Housing and Urban Affairs,Agency Alpha,2024-06-01,2026-12-01,2024-11-01,4628.54,4715.79,974.05,12.66,28,3,Material shortage,Watch
P0567,Urban Development Infrastructure Project 567,Urban Development,Ministry of Housing and Urban Affairs,Agency Alpha,2024-06-01,2026-12-01,2024-12-01,4628.54,4730.33,1301.62,17.87,28,3,None,On Track
P0567,Urban Development Infrastructure Project 567,Urban Development,Ministry of Housing and Urban Affairs,Agency Alpha,2024-06-01,2026-12-01,2025-01-01,4628.54,4744.87,1325.0,22.87,28,6,None,On Track
P0567,Urban Development Infrastructure Project 567,Urban Development,Ministry of Housing and Urban Affairs,Agency Alpha,2024-06-01,2026-12-01,2025-02-01,4628.54,4759.41,1636.08,28.91,28,8,Weather,Delayed
P0567,Urban Development Infrastructure Project 567,Urban Development,Ministry of Housing and Urban Affairs,Agency Alpha,2024-06-01,2026-12-01,2025-03-01,4628.54,4773.95,1948.45,32.68,28,10,None,On Track
